OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
220;BV-5227;Corba;1101.203; ; ;27.249748740339697;
221;BV-5227;Corba;84.42; ; ;46.094590646509886;
222;BV-5227;Corba;665.757; ; ;34.23166516143575;
223;BV-5227;Clotoide;49.48; ; ;4.448416032576595;
224;BV-5227;Clotoide;49.48; ; ;28.39562384956987;
225;BV-5227;Corba;86.218; ; ;25.245174965444857;
226;BV-5227;Corba;747.314; ; ;94.69826820819654;
227;BV-5227;Corba;3802.67; ; ;42.06962065614604;
228;BV-5227;Clotoide;41.588; ; ;26.72353563728179;
229;BV-5227;Corba;63.483; ; ;32.1585792121986;
230;BV-5227;Corba;135.774; ; ;22.91907417720617;
231;BV-5227;Corba;61.111; ; ;34.52878252573318;
232;BV-5227;Clotoide;35.977; ; ;21.160965911772294;
233;BV-5227;Recta;0; ; ;64.95517749590087;
234;BV-5227;Corba;70.706; ; ;17.26230263520578;
235;BV-5227;Corba;23.724; ; ;25.01482816748131;
236;BV-5227;Corba;96.459; ; ;26.72405022026462;
237;BV-5227;Clotoide;24.798; ; ;12.153124008841868;
238;BV-5227;Corba;34.234; ; ;13.792523094522693;
239;BV-5227;Clotoide;28.309; ; ;23.407295280333365;
240;BV-5227;Clotoide;28.309; ; ;1.8149947129308983;
241;BV-5227;Corba;384.136; ; ;54.67314458533954;
242;BV-5227;Corba;117.967; ; ;30.53655196295752;
243;BV-5227;Clotoide;20.508; ; ;3.4952530914352673;
244;BV-5227;Clotoide;20.508; ; ;11.30648307566283;
245;BV-5227;Corba;37.188; ; ;37.29661117597516;
246;BV-5227;Clotoide;25.754; ; ;17.815120358453175;
247;BV-5227;Clotoide;51.509; ; ;28.623270082790157;
248;BV-5227;Corba;92.69; ; ;26.12735347793883;
249;BV-5227;Corba;1484.535; ; ;67.51787656390349;
250;BV-5227;Clotoide;23.802; ; ;30.451879254554292;
251;BV-5227;Corba;18.294; ; ;10.888017722007865;
252;BV-5227;Clotoide;18.757; ; ;19.120132626161276;
253;BV-5227;Clotoide;18.757; ; ;0.8943090589731686;
254;BV-5227;Corba;314.038; ; ;23.18368048211981;
255;BV-5227;Corba;41.098; ; ;22.997302135664096;
256;BV-5227;Corba;23.027; ; ;27.604436683133272;
257;BV-5227;Clotoide;19.86; ; ;16.523151515772845;
258;BV-5227;Corba;656.647; ; ;34.6976736336529;
259;BV-5227;Corba;124.725; ; ;22.414066794669232;
260;BV-5227;Clotoide;44.916; ; ;16.09545770108977;
261;BV-5227;Clotoide;24.953; ; ;24.483763766480543;
262;BV-5227;Corba;25.43; ; ;35.372417529121854;
263;BV-5227;Corba;54.815; ; ;18.68356110048129;
264;BV-5227;Recta;0; ; ;30.518219967342922;
265;BV-5227;Corba;122.569; ; ;28.361976159107005;
266;BV-5227;Corba;64.771; ; ;43.643582988061645;
267;BV-5227;Clotoide;31.514; ; ;15.332411896696883;
268;BV-5227;Clotoide;31.514; ; ;15.434708042991648;
269;BV-5227;Corba;64.391; ; ;18.536834914336016;
270;BV-5227;Clotoide;38.18; ; ;22.65597953460646;
271;BV-5227;Clotoide;76.361; ; ;39.9109010704053;
272;BV-5227;Corba;146.038; ; ;60.38919707787622;
273;BV-5227;Corba;306.316; ; ;66.33872871782238;
274;BV-5227;Recta;0; ; ;72.61076382092075;
275;BV-5227;Corba;40.266; ; ;23.025120995765803;
276;BV-5227;Clotoide;29.565; ; ;21.706441921737557;
277;BV-5227;Clotoide;29.565; ; ;14.929680310035163;
278;BV-5227;Corba;59.678; ; ;23.611411169949356;
279;BV-5227;Clotoide;29.135; ; ;24.235094078812107;
280;BV-5227;Corba;24.805; ; ;19.566744446943737;
281;BV-5227;Corba;102.276; ; ;8.685440498782498;
282;BV-5227;Corba;36.165; ; ;9.982550484714114;
283;BV-5227;Corba;17.391; ; ;16.969186746885118;
284;BV-5227;Corba;19.331; ; ;39.05791062528146;
285;BV-5227;Clotoide;23.164; ; ;27.755772689966292;
286;BV-5227;Recta;0; ; ;33.34827932804158;
287;BV-5227;Corba;52.496; ; ;11.58827494478348;
288;BV-5227;Corba;19.765; ; ;16.805489912068342;
289;BV-5227;Corba;13.121; ; ;21.894817753815836;
290;BV-5227;Clotoide;16.516; ; ;20.79228270986866;
291;BV-5227;Clotoide;33.033; ; ;16.336639348127143;
292;BV-5227;Corba;66.791; ; ;29.130801976053526;
293;BV-5227;Clotoide;23.093; ; ;7.984246809460949;
294;BV-5227;Clotoide;23.093; ; ;13.315491236653292;
295;BV-5227;Corba;40.049; ; ;15.306447806018824;
296;BV-5227;Clotoide;23.646; ; ;13.96095036045421;
297;BV-5227;Clotoide;23.646; ; ;15.618001489331293;
298;BV-5227;Corba;35.8; ; ;21.749217105588492;
299;BV-5227;Clotoide;16.135; ; ;7.271498731828809;
300;BV-5227;Clotoide;16.135; ; ;10.492536905119785;
301;BV-5227;Corba;24.787; ; ;19.347870235002897;
302;BV-5227;Corba;43.539; ; ;22.433519766541025;
303;BV-5227;Corba;1124.906; ; ;10.124961290028162;
304;BV-5227;Clotoide;40.602; ; ;1.4654451235991175;
305;BV-5227;Clotoide;27.068; ; ;27.2380584687962;
306;BV-5227;Corba;26.897; ; ;24.989877349566346;
307;BV-5227;Clotoide;18.388; ; ;12.569805952611226;
308;BV-5227;Clotoide;18.388; ; ;2.4550708726499746;
309;BV-5227;Corba;495.292; ; ;12.365135277594348;
310;BV-5227;Clotoide;20.668; ; ;19.366892361148913;
311;BV-5227;Corba;19.636; ; ;16.336857963229026;
312;BV-5227;Clotoide;13.809; ; ;9.245691001323753;
313;BV-5227;Corba;460.492; ; ;19.498784172029122;
314;BV-5227;Corba;41.529; ; ;30.827296493278425;
315;BV-5227;Recta;0; ; ;112.7698269736163;
316;BV-5227;Clotoide;31.737; ; ;25.87196475874932;
317;BV-5227;Corba;38.93; ; ;24.53106866197541;
318;BV-5227;Clotoide;15.522; ; ;6.188348314756727;
319;BV-5227;Clotoide;31.044; ; ;20.52880038899663;
320;BV-5227;Corba;46.943; ; ;62.017878267950984;
321;BV-5227;Corba;104.182; ; ;40.814620042023776;
322;BV-5227;Recta;0; ; ;74.32208303801751;
323;BV-5227;Corba;49.979; ; ;37.77998671985311;
324;BV-5227;Clotoide;41.203; ; ;33.96645490021119;
325;BV-5227;Clotoide;27.468; ; ;24.171387755025272;
326;BV-5227;Corba;31.213; ; ;21.64506946979033;
327;BV-5227;Clotoide;32.515; ; ;33.86920655036967;
328;BV-5227;Recta;0; ; ;98.63195613633678;
329;BV-5227;Corba;40.5; ; ;36.64173277991727;
330;BV-5227;Corba;1701.982; ; ;37.05174195641703;
331;BV-5227;Corba;6372.444; ; ;137.12420521529222;
332;BV-5227;Clotoide;30.402; ; ;0.14504306257634003;
333;BV-5227;Clotoide;30.402; ; ;25.298401130761224;
334;BV-5227;Corba;36.533; ; ;21.379116345464652;
335;BV-5227;Corba;349.084; ; ;32.65487426156354;
336;BV-5227;Corba;49.714; ; ;27.143512229281278;
337;BV-5227;Clotoide;27.597; ; ;18.16657316856879;
338;BV-5227;Corba;22.629; ; ;8.01578070114109;
339;BV-5227;Clotoide;20.283; ; ;18.177409711606053;
340;BV-5227;Clotoide;40.565; ; ;15.920176085614365;
341;BV-5227;Corba;103.359; ; ;34.15583871349081;
342;BV-5227;Clotoide;54.869; ; ;29.12660712914665;
343;BV-5227;Clotoide;30.483; ; ;13.384836282969303;
344;BV-5227;Corba;69.581; ; ;30.224754296924452;
345;BV-5227;Corba;548.797; ; ;48.848767413209835;
346;BV-5227;Recta;0; ; ;170.93124958593083;
347;BV-5227;Clotoide;33.75; ; ;35.65882235986749;
348;BV-5227;Corba;31.942; ; ;18.12014743704516;
349;BV-5227;Corba;42.138; ; ;27.394016732550202;
350;BV-5227;Clotoide;25.584; ; ;15.539172588977578;
351;BV-5227;Clotoide;25.584; ; ;5.328861001734365;
352;BV-5227;Corba;121.37; ; ;40.197480110116246;
353;BV-5227;Recta;0; ; ;60.97777151542978;
354;BV-5227;Corba;173.341; ; ;17.06187033071855;
355;BV-5227;Corba;48.994; ; ;26.83024225143706;
356;BV-5227;Recta;0; ; ;39.20832395534863;
357;BV-5227;Corba;205.089; ; ;57.43873595754649;
358;BV-5227;Recta;0; ; ;22.852242462305117;
3978;BV-5303_3;Corba;95.388;3; ;10.767613474015846;
3979;BV-5303_3;Corba;60.41;3; ;10.806237230544705;
3980;BV-5303_3;Corba;49.306;3; ;52.346342966866;
3981;BV-5303_3;Corba;454.028;3; ;69.80305496571766;
3982;BV-5303_3;Clotoide;13.635;3; ;0.4096923852549901;
3983;BV-5303_3;Clotoide;13.635;3; ;10.887875408630393;
3984;BV-5303_3;Corba;19.483;3; ;7.236548379851338;
3985;BV-5303_1;Corba;6.438;1; ;4.7357528397026964;
3986;BV-5303_1;Corba;80.495;1; ;14.956514673289218;
3987;BV-5303_1;Corba;1544.502;1; ;20.810629225995626;
3988;BV-5303_1;Clotoide;23.175;1; ;0.30961074091063895;
3989;BV-5303_1;Clotoide;23.175;1; ;18.549029054682343;
3990;BV-5303_1;Corba;28.952;1; ;15.253173235417957;
3991;BV-5303_1;Clotoide;23.528;1; ;19.119491258894687;
3992;BV-5303_1;Clotoide;13.071;1; ;1.6722118082116593;
3993;BV-5303_1;Corba;102.17;1; ;17.678121252570005;
3994;BV-5303_1;Clotoide;54.071;1; ;28.615238362854598;
3995;BV-5303_1;Clotoide;54.071;1; ;17.847217219505502;
3996;BV-5303_1;Corba;163.815;1; ;16.080778842469133;
3997;BV-5303_1;Clotoide;44.963;1; ;12.341061786719889;
3998;BV-5303_1;Clotoide;44.963;1; ;24.608309070614364;
3999;BV-5303_1;Corba;85.279;1; ;26.671211579897722;
4000;BV-5303_1;Corba;2233.054;1; ;73.4959670223362;
4001;BV-5303_1;Corba;91.139;1; ;20.115136514357406;
4002;BV-5303_1;Corba;34.636;1; ;13.975725196150147;
4003;BV-5303_1;Clotoide;28.639;1; ;23.678053473292017;
4004;BV-5303_1;Recta;0;1; ;29.7968917197169;
4005;BV-5303_1;Clotoide;31.681;1; ;17.887359933269842;
4006;BV-5303_1;Corba;58.252;1; ;21.39794152679444;
4007;BV-5303_1;Clotoide;40.959;1; ;29.89711347771886;
4008;BV-5303_1;Clotoide;40.959;1; ;24.84572478146676;
4009;BV-5303_1;Corba;67.748;1; ;35.35981012914605;
4010;BV-5303_1;Clotoide;39.722;1; ;23.36789249371767;
4011;BV-5303_1;Recta;0;1; ;53.71442110511838;
4012;BV-5303_1;Clotoide;38.953;1; ;33.45202878006802;
4013;BV-5303_1;Corba;45.357;1; ;28.150380536814588;
4014;BV-5303_1;Clotoide;41.894;1; ;38.69426022210173;
4015;BV-5303_1;Recta;0;1; ;111.83772051543893;
4016;BV-5303_1;Clotoide;47.901;1; ;32.28624911323823;
4017;BV-5303_1;Corba;69.11;1; ;19.260620888359483;
4018;BV-5303_1;Clotoide;43.164;1; ;26.216301781584903;
4019;BV-5303_1;Recta;0;1; ;39.79257698033989;
4020;BV-5303_1;Corba;18567.8;1; ;109.39481211543453;
4021;BV-5303_1;Clotoide;33.255;1; ;0.05996865866507019;
4022;BV-5303_1;Clotoide;33.255;1; ;21.19229249570079;
4023;BV-5303_1;Corba;52.005;1; ;33.11700949100991;
4024;BV-5303_1;Clotoide;39.481;1; ;29.869807705389313;
4025;BV-5303_1;Clotoide;32.901;1; ;25.808207893159146;
4026;BV-5303_1;Corba;41.94;1; ;27.22926641110082;
4027;BV-5303_1;Clotoide;35.169;1; ;29.490935598545324;
4028;BV-5303_1;Recta;0;1; ;119.91462872435838;
4029;BV-5303_1;Corba;91.896;1; ;27.890776288146323;
4030;BV-5303_1;Clotoide;38.793;1; ;16.375561111848814;
4031;BV-5303_1;Clotoide;38.793;1; ;21.100195219069438;
4032;BV-5303_1;Corba;71.32;1; ;20.9091590747189;
4033;BV-5303_1;Recta;0;1; ;39.536588970848115;
4034;BV-5303_1;Corba;187.725;1; ;26.57649735098015;
4035;BV-5303_1;Recta;0;1; ;34.57270788800728;
4036;BV-5303_1;Corba;417.957;1; ;59.076995015986576;
4037;BV-5303_1;Corba;121.019;1; ;54.7363846504014;
4038;BV-5303_1;Recta;0;1; ;104.51477121722785;
4039;BV-5303_1;Corba;350.879;1; ;49.04698755895831;
4040;BV-5303_1;Clotoide;36.522;1; ;3.911492341002154;
4041;BV-5303_1;Clotoide;36.522;1; ;7.754956413903102;
4042;BV-5303_1;Corba;220.89;1; ;28.250110035135176;
4043;BV-5303_1;Corba;1014.594;1; ;39.544714612152646;
4044;BV-5251;Corba;42.673; ; ;55.07948863207608;
4045;BV-5251;Clotoide;9.16; ; ;1.9659554247334614;
4046;BV-5251;Clotoide;9.16; ; ;2.398312513125726;
4047;BV-5251;Corba;34.979; ; ;33.58932759143122;
4048;BV-5251;Clotoide;28.776; ; ;23.671420340770695;
4049;BV-5251;Recta;0; ; ;25.72959866765992;
4050;BV-5251;Clotoide;33.656; ; ;39.87964114546744;
4051;BV-5251;Corba;28.402; ; ;43.852501908354974;
4052;BV-5251;Clotoide;29.587; ; ;30.81893497589063;
4053;BV-5251;Recta;0; ; ;29.6415866987963;
4054;BV-5251;Corba;75.652; ; ;21.302325192176394;
4055;BV-5251;Corba;30.609; ; ;70.39227340945193;
4056;BV-5251;Corba;50.061; ; ;16.333413474407063;
4057;BV-5251;Clotoide;40.367; ; ;33.299057856968886;
4058;BV-5251;Recta;0; ; ;114.02478357218716;
4059;BV-5251;Clotoide;48.878; ; ;32.793906565657856;
4060;BV-5251;Corba;72.849; ; ;46.62442540372747;
4061;BV-5251;Corba;134.335; ; ;43.28635886506501;
4062;BV-5251;Recta;0; ; ;79.79240653102913;
4063;BV-5251;Corba;70.402; ; ;22.5981244960817;
4064;BV-5251;Clotoide;16.414; ; ;3.8268481717482903;
4065;BV-5251;Clotoide;16.414; ; ;3.787073543185077;
4066;BV-5251;Corba;71.142; ; ;20.997996172650552;
4067;BV-5251;Clotoide;52.566; ; ;38.84048061500272;
4068;BV-5251;Clotoide;37.547; ; ;31.731269882954837;
4069;BV-5251;Corba;44.618; ; ;21.16629057629358;
4070;BV-5251;Recta;0; ; ;25.167657849357397;
4071;BV-5251;Clotoide;27.279; ; ;23.112953418843222;
4072;BV-5251;Corba;32.194; ; ;22.626592595863023;
4073;BV-5251;Clotoide;27.029; ; ;22.69029619841649;
4074;BV-5251;Recta;0; ; ;51.03051061965698;
4075;BV-5251;Clotoide;24.581; ; ;16.68615952093062;
4076;BV-5251;Corba;36.209; ; ;46.330828678997825;
4077;BV-5251;Clotoide;24.591; ; ;16.7004120997482;
4078;BV-5251;Recta;0; ; ;45.72753576662241;
4079;BV-5251;Clotoide;33.234; ; ;30.497821567776583;
4080;BV-5251;Corba;36.215; ; ;18.74342106770176;
