OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
47810;BV-4024;Clotoide;21.019; ; ;15.57765488223452;
47811;BV-4024;Corba;28.358; ; ;11.861021882054123;
47812;BV-4024;Corba;55.326; ; ;15.192346563043326;
47813;BV-4024;Clotoide;25.636; ; ;11.87822755405869;
47814;BV-4024;Recta;0; ; ;17.389381728960387;
47815;BV-4024;Corba;110.934; ; ;28.817090654249384;
47816;BV-4024;Corba;143.504; ; ;13.408948582309755;
47817;BV-4024;Clotoide;26.394; ; ;4.854394414395808;
47818;BV-4024;Clotoide;26.394; ; ;6.4616361573162555;
47819;BV-4024;Corba;107.807; ; ;11.460384985936827;
47820;BV-4024;Clotoide;33.699; ; ;10.450380654301425;
47821;BV-4024;Clotoide;33.699; ; ;11.213809039237194;
47822;BV-4024;Corba;101.27; ; ;22.59801935780844;
47823;BV-4024;Clotoide;50.499; ; ;20.173725317625866;
47824;BV-4024;Corba;509.229; ; ;22.94435312926375;
47825;BV-4024;Corba;72.234; ; ;21.076191334486598;
47826;BV-4024;Recta;0; ; ;15.412962709512078;
47827;BV-4024;Corba;165.12; ; ;18.089228311476756;
47828;BV-4024;Clotoide;22.834; ; ;14.954335822633492;
47829;BV-4024;Corba;28.531; ; ;2.1956146651622412;
47830;BV-4024;Clotoide;11.791; ; ;5.876997562711808;
47831;BV-4024;Corba;12.931; ; ;11.816842311883688;
47832;BV-4024;Corba;14.013; ; ;9.143992033249411;
47833;BV-4024;Clotoide;9.18; ; ;4.94353761397012;
47834;BV-4024;Corba;78.811; ; ;9.39080208179977;
47835;BV-4024;Corba;620.799; ; ;21.03260565643018;
47836;BV-4024;Recta;0; ; ;8.393185676040305;
47837;BV-4024;Corba;29.919; ; ;17.67171263619876;
47838;BV-4024;Corba;131.645; ; ;12.353333998032566;
47839;BV-4024;Clotoide;12.612; ; ;0.3987990944556072;
47840;BV-4024;Clotoide;12.612; ; ;8.58959575776956;
47841;BV-4024;Corba;18.515; ; ;15.330354668652626;
47842;BV-4024;Clotoide;6.324; ; ;2.159882130704584;
47843;BV-4024;Clotoide;6.324; ; ;0.6951872337182314;
47844;BV-4024;Corba;97.484; ; ;10.830169506390767;
47845;BV-4024;Recta;0; ; ;9.525417534844973;
47846;BV-4024;Clotoide;78.918; ; ;22.55008390710021;
47847;BV-4024;Corba;275.612; ; ;35.94034383517342;
47848;BV-4024;Corba;263.881; ; ;24.03957010993294;
47849;BV-4024;Corba;359.662; ; ;33.05559634851415;
47850;BV-4024;Clotoide;28.907; ; ;2.17360902468751;
47851;BV-4024;Clotoide;28.907; ; ;14.470498729225707;
47852;BV-4024;Corba;57.745; ; ;17.347321368429835;
47853;BV-4024;Corba;351.408; ; ;37.70394375729141;
47854;BV-4024;Corba;527.298; ; ;23.063860962373354;
47855;BV-4024;Corba;181.725; ; ;38.190374373913265;
47856;BV-4024;Clotoide;25.786; ; ;3.896983424363786;
47857;BV-4024;Clotoide;25.786; ; ;7.091926963073588;
47858;BV-4024;Corba;93.759; ; ;22.035510439375283;
47859;BV-4024;Recta;0; ; ;39.91100374901018;
47860;BV-4024;Clotoide;28.947; ; ;16.21876508161846;
47861;BV-4024;Corba;51.662; ; ;11.35560199976101;
47862;BV-4024;Corba;68.271; ; ;6.691879268867888;
47863;BV-4024;Clotoide;21.181; ; ;6.571036281202597;
47864;BV-4024;Clotoide;21.181; ; ;4.393491292621522;
47865;BV-4024;Corba;99.331; ; ;31.378742174568792;
47866;BV-4024;Corba;73.075; ; ;10.102135637768829;
47867;BV-4024;Clotoide;27.657; ; ;10.467409911379491;
47868;BV-4024;Recta;0; ; ;17.384803194451393;
47869;BV-4024;Corba;271.271; ; ;37.51559749559971;
47870;BV-4024;Recta;0; ; ;26.484266010449545;
47871;BV-4024;Corba;2751.074; ; ;34.50970913568843;
47872;BV-4024;Recta;0; ; ;12.430159614617317;
47873;BV-4024;Corba;78.57; ; ;15.914869300633931;
47874;BV-4024;Corba;22.884; ; ;16.070059412840216;
47875;BV-4024;Clotoide;13.668; ; ;8.162660843841035;
47876;BV-4024;Recta;0; ; ;19.966047866020283;
47877;BV-4024;Corba;81.089; ; ;10.648035176086069;
47878;BV-4024;Clotoide;34.515; ; ;11.3665361946797;
47879;BV-4024;Corba;358.366; ; ;21.90543633578759;
47880;BV-4024;Clotoide;53.543; ; ;23.037414828849485;
47881;BV-4024;Corba;82.314; ; ;15.468403509066668;
47882;BV-4024;Corba;82.13; ; ;8.253643929898747;
47883;BV-4024;Clotoide;44.723; ; ;24.35251622115637;
47884;BV-4024;Recta;0; ; ;39.95067732206595;
47885;BV-4024;Corba;347.437; ; ;32.49072508707809;
47886;BV-4024;Recta;0; ; ;10.53787133427158;
47887;BV-4024;Clotoide;84.95; ; ;28.590439168923176;
47888;BV-4024;Corba;252.41; ; ;9.375059855312827;
47889;BV-4024;Corba;106.179; ; ;22.04613390502334;
47890;BV-4024;Recta;0; ; ;8.476062461479875;
47891;BV-4024;Corba;329.426; ; ;15.385682828299348;
47892;BV-4024;Corba;99.252; ; ;35.567987763078804;
47893;BV-4024;Clotoide;18.365; ; ;3.321467869413981;
47894;BV-4024;Clotoide;18.365; ; ;2.9082608647131103;
47895;BV-4024;Corba;115.973; ; ;29.269108340703813;
47896;BV-4024;Corba;55.325; ; ;15.065691249868914;
47897;BV-4024;Clotoide;32.338; ; ;18.901874566351438;
47898;BV-4024;Recta;0; ; ;10.560245845755611;
47899;BV-4024;Clotoide;23.293; ; ;16.996950593049775;
47900;BV-4024;Corba;31.92; ; ;11.037928263455852;
47901;BV-4024;Corba;96.677; ; ;7.7267725988360345;
47902;BV-4024;Clotoide;41.352; ; ;17.687471925040775;
47903;BV-4024;Recta;0; ; ;29.090064967780435;
47904;BV-4024;Corba;584.973; ; ;36.47827978026035;
47905;BV-4024;Recta;0; ; ;23.2754070964217;
47906;BV-4024;Clotoide;25.005; ; ;12.317440388783623;
47907;BV-4024;Corba;50.76; ; ;8.47547438870961;
47908;BV-4024;Recta;0; ; ;9.458155422733466;
47909;BV-4024;Corba;65.844; ; ;20.991541572397107;
47910;BV-4024;Corba;181.884; ; ;23.475383802079683;
47911;BV-4024;Recta;0; ; ;14.000978414567463;
47912;BV-4024;Corba;261.314; ; ;33.01625466836985;
47913;BV-4024;Recta;0; ; ;32.014847999599986;
47914;BV-4024;Corba;278.747; ; ;13.554180582246104;
47915;BV-4024;Clotoide;74.029; ; ;19.66017635520225;
47916;BV-4024;Recta;0; ; ;39.972072057312054;
47917;BV-4024;Clotoide;77.378; ; ;25.747523876182868;
47918;BV-4024;Corba;242.155; ; ;23.231329208071422;
47919;BV-4024;Recta;0; ; ;16.0207401326211;
47920;BV-4024;Corba;1162.097; ; ;20.30182486285203;
47921;BV-4024;Corba;2298.258; ; ;41.01378644883835;
47922;BV-4024;Recta;0; ; ;26.49804247610209;
47923;BV-4024;Corba;31506.664; ; ;18.73589640361434;
47924;BV-4024;Clotoide;19.159; ; ;11.763259184451151;
47925;BV-4024;Corba;31.171; ; ;5.426241776016214;
47926;BV-4024;Corba;19.77; ; ;14.595860828864318;
47927;BV-4024;Corba;48.454; ; ;11.549782429358517;
47928;BV-4024;Clotoide;19.716; ; ;8.022016547901362;
47929;BV-4024;Recta;0; ; ;19.095891511582778;
47930;BV-4024;Corba;79.048; ; ;12.283729128485062;
47931;BV-4024;Corba;61.348; ; ;28.22427606540653;
47932;BV-4024;Clotoide;12.895; ; ;2.650543381047966;
47933;BV-4024;Clotoide;12.895; ; ;4.5509005325833165;
