OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
2358;BP-4654;Recta;0; ; ;138.37394890995895;
2359;BP-4654;Corba;96.402; ; ;35.118903862424155;
2360;BP-4654;Recta;0; ; ;47.19852749022666;
2361;BP-4654;Corba;550.919; ; ;36.668965299846924;
2362;BP-4654;Corba;61.556; ; ;38.89216068927902;
2363;BP-4654;Recta;0; ; ;39.59422020764001;
2364;BP-4654;Corba;50.436; ; ;66.6220948337562;
2365;BP-4654;Corba;48.893; ; ;40.42109984011375;
2366;BP-4654;Clotoide;38.417; ; ;30.184958674942397;
2367;BP-4654;Recta;0; ; ;38.58992088655451;
2368;BP-4654;Corba;121.263; ; ;42.99397039702335;
2369;BP-4654;Recta;0; ; ;136.17627736201027;
2370;BP-4654;Corba;201.376; ; ;41.009586144259714;
2371;BP-4654;Corba;460.61; ; ;43.139268978301175;
2372;BP-4654;Recta;0; ; ;68.5459452616839;
2373;BP-4654;Clotoide;36.031; ; ;27.119483567760433;
2374;BP-4654;Corba;49.13; ; ;21.6806811113642;
2375;BP-4654;Recta;0; ; ;19.567551146996237;
2376;BP-4654;Corba;55.556; ; ;37.12546852232254;
2377;BP-4654;Recta;0; ; ;95.37013274073487;
2378;BP-4654;Corba;625.89; ; ;71.63832671170306;
2379;BP-4654;Recta;0; ; ;83.375490962128;
2380;BP-4654;Corba;475.092; ; ;57.40985556689298;
2381;BP-4654;Recta;0; ; ;220.8131356141154;
2382;BP-4654;Clotoide;25.59; ; ;13.019677502494062;
2383;BP-4654;Corba;50.369; ; ;69.3714665220612;
2384;BP-4654;Recta;0; ; ;42.38226279218088;
2385;BP-4654;Corba;170.768; ; ;30.76709437732731;
2386;BP-4654;Recta;0; ; ;52.816297030931814;
2387;BP-4654;Clotoide;31.038; ; ;33.407871859249724;
2388;BP-4654;Corba;28.834; ; ;17.645144427123086;
2389;BP-4654;Clotoide;19.98; ; ;13.84419990181736;
2390;BP-4654;Clotoide;19.98; ; ;0.3489098727252172;
2391;BP-4654;Corba;1144.112; ; ;47.094651766085335;
2392;BP-4654;Corba;24.947; ; ;43.811861960501275;
2393;BP-4654;Recta;0; ; ;34.00995489320873;
2394;BP-4654;Corba;50.413; ; ;45.45475936664387;
2395;BP-4654;Corba;347.293; ; ;60.476968738468926;
2396;BP-4654;Recta;0; ; ;127.23403759296617;
2397;BP-4654;Clotoide;40.293; ; ;30.02665323292933;
2398;BP-4654;Corba;54.067; ; ;29.594185338420438;
2399;BP-4654;Corba;124.02; ; ;16.484831959044435;
2400;BP-4654;Clotoide;27.218; ; ;5.9731455726053815;
2401;BP-4654;Clotoide;27.218; ; ;31.732994616705525;
2402;BP-4654;Corba;37.322; ; ;18.834656864355527;
2403;BP-4654;Clotoide;23.343; ; ;14.599543319685992;
2404;BP-4654;Clotoide;23.343; ; ;13.437491572320344;
2405;BP-4654;Corba;48.228; ; ;16.341263500315705;
2406;BP-4654;Clotoide;25.411; ; ;13.38857403410606;
2407;BP-4654;Recta;0; ; ;77.32701434463249;
2408;BP-4654;Clotoide;19.321; ; ;13.816200924245793;
2409;BP-4654;Corba;27.018; ; ;16.63588367398254;
2410;BP-4654;Clotoide;18.576; ; ;12.771189331540558;
2411;BP-4654;Recta;0; ; ;33.336580258576184;
2412;BP-4654;Corba;239.125; ; ;77.06119243098033;
2413;BP-4654;Corba;218.593; ; ;29.08438610786819;
2414;BP-4654;Recta;0; ; ;127.21849056563222;
2415;BP-4654;Clotoide;42.229; ; ;48.88621487631269;
2416;BP-4654;Corba;35.158; ; ;23.380847850473614;
